title,url 
1976–77 Buffalo Braves season - Wikipedia,https://en.wikipedia.org/wiki/1976%E2%80%9377_Buffalo_Braves_season
Terence Newman added to NFC Pro Bowl roster,http://www.espn.com/dallas/nfl/news/story?id=4842332
Dallas Cowboys fire coach Wade Phillips,http://www.espn.com/dallas/nfl/news/story?id=5780262
Dallas Cowboys 2005 season preview,http://www.espn.com/nfl/preview05/news/story?id=2146759
Dallas Cowboys CB Terence Newman tweets 'I'm back',http://www.espn.com/dallas/nfl/story/_/id/6995895/dallas-cowboys-cb-terence-newman-tweets-back
'Top 100 Players of 2015': No. 15 Dallas Cowboys wide receiver Dez Bryant - NFL Videos,http://www.nfl.com/videos/nfl-top100-2015/0ap3000000499579/Top-100-Players-of-2015-No-15-Dez-Bryant
Terence Newman: Career Stats at NFL.com,http://www.nfl.com/player/terencenewman/2505552/careerstats
"Cowboys reward RB Barber, CB Newman with new deals",http://www.espn.com/nfl/news/story?id=3405348
1976–77 Atlanta Hawks season - Wikipedia,https://en.wikipedia.org/wiki/1976%E2%80%9377_Atlanta_Hawks_season
Two-time SB champion Parcells retires from coaching,http://www.espn.com/nfl/news/story?id=2738949
Cowboys stun Bills with comeback for 25-24 win,http://www.espn.com/nfl/story?id=3055268&src=desktop
1976–77 New Orleans Jazz season - Wikipedia,https://en.wikipedia.org/wiki/1976%E2%80%9377_New_Orleans_Jazz_season
1976–77 New York Knicks season - Wikipedia,https://en.wikipedia.org/wiki/1976%E2%80%9377_New_York_Knicks_season
1976–77 San Antonio Spurs season - Wikipedia,https://en.wikipedia.org/wiki/1976%E2%80%9377_San_Antonio_Spurs_season
1976–77 Boston Celtics season - Wikipedia,https://en.wikipedia.org/wiki/1976%E2%80%9377_Boston_Celtics_season
Top 10 free agents all-time - NFL Videos,http://www.nfl.com/videos/nfl-free-agency/09000d5d816b9f1b/Top-10-free-agents-all-time
1976–77 Washington Bullets season - Wikipedia,https://en.wikipedia.org/wiki/1976%E2%80%9377_Washington_Bullets_season
1976–77 Houston Rockets season - Wikipedia,https://en.wikipedia.org/wiki/1976%E2%80%9377_Houston_Rockets_season
1975–76 Atlanta Hawks season - Wikipedia,https://en.wikipedia.org/wiki/1975%E2%80%9376_Atlanta_Hawks_season
"Dallas Cowboys at Washington Redskins - December 28th, 2014 | Pro-Football-Reference.com",https://www.pro-football-reference.com/boxscores/201412280was.htm
1975–76 New Orleans Jazz season - Wikipedia,https://en.wikipedia.org/wiki/1975%E2%80%9376_New_Orleans_Jazz_season
1975–76 New York Knicks season - Wikipedia,https://en.wikipedia.org/wiki/1975%E2%80%9376_New_York_Knicks_season
2014 NFL Week 15 Leaders & Scores | Pro-Football-Reference.com,https://www.pro-football-reference.com/years/2014/week_15.htm
"Divisional Round - Dallas Cowboys at Green Bay Packers - January 11th, 2015 | Pro-Football-Reference.com",https://www.pro-football-reference.com/boxscores/201501110gnb.htm
"Indianapolis Colts at Dallas Cowboys - December 21st, 2014 | Pro-Football-Reference.com",https://www.pro-football-reference.com/boxscores/201412210dal.htm
2014 Dallas Cowboys Statistics & Players | Pro-Football-Reference.com,https://www.pro-football-reference.com/teams/dal/2014.htm
1975–76 Houston Rockets season - Wikipedia,https://en.wikipedia.org/wiki/1975%E2%80%9376_Houston_Rockets_season
"Wild Card - Detroit Lions at Dallas Cowboys - January 4th, 2015 | Pro-Football-Reference.com",https://www.pro-football-reference.com/boxscores/201501040dal.htm
"West in, Paup reportedly out as Gophers football coaching changes continue - StarTribune.com",http://www.startribune.com/marcus-west-in-bryce-paup-reportedly-out-as-gophers-football-coaching-changes-continue/473029263/
Dez Bryant 2014 Game Log | Pro-Football-Reference.com,https://www.pro-football-reference.com/players/B/BryaDe01/gamelog/2014/
1975–76 Buffalo Braves season - Wikipedia,https://en.wikipedia.org/wiki/1975%E2%80%9376_Buffalo_Braves_season
1977–78 Atlanta Hawks season - Wikipedia,https://en.wikipedia.org/wiki/1977%E2%80%9378_Atlanta_Hawks_season
1975–76 Philadelphia 76ers season - Wikipedia,https://en.wikipedia.org/wiki/1975%E2%80%9376_Philadelphia_76ers_season
1975–76 Washington Bullets season - Wikipedia,https://en.wikipedia.org/wiki/1975%E2%80%9376_Washington_Bullets_season
"Dallas Cowboys at Philadelphia Eagles - December 14th, 2014 | Pro-Football-Reference.com",https://www.pro-football-reference.com/boxscores/201412140phi.htm
1975–76 Boston Celtics season - Wikipedia,https://en.wikipedia.org/wiki/1975%E2%80%9376_Boston_Celtics_season
"Dallas Cowboys at Chicago Bears - December 4th, 2014 | Pro-Football-Reference.com",https://www.pro-football-reference.com/boxscores/201412040chi.htm
"Philadelphia Eagles at Dallas Cowboys - November 27th, 2014 | Pro-Football-Reference.com",https://www.pro-football-reference.com/boxscores/201411270dal.htm
"Dallas Cowboys at New York Giants - November 23rd, 2014 | Pro-Football-Reference.com",https://www.pro-football-reference.com/boxscores/201411230nyg.htm
"Dallas Cowboys at Jacksonville Jaguars - November 9th, 2014 | Pro-Football-Reference.com",https://www.pro-football-reference.com/boxscores/201411090jax.htm
1974–75 Atlanta Hawks season - Wikipedia,https://en.wikipedia.org/wiki/1974%E2%80%9375_Atlanta_Hawks_season
"Arizona Cardinals at Dallas Cowboys - November 2nd, 2014 | Pro-Football-Reference.com",https://www.pro-football-reference.com/boxscores/201411020dal.htm
"Washington Redskins at Dallas Cowboys - October 27th, 2014 | Pro-Football-Reference.com",https://www.pro-football-reference.com/boxscores/201410270dal.htm
1976–77 New York Nets season - Wikipedia,https://en.wikipedia.org/wiki/1976%E2%80%9377_New_York_Nets_season
"New York Giants at Dallas Cowboys - October 19th, 2014 | Pro-Football-Reference.com",https://www.pro-football-reference.com/boxscores/201410190dal.htm
Terence Newman has plantar fasciitis  - Blogging The Boys,https://www.bloggingtheboys.com/2007/8/24/123840/392
Lou Brock - Wikipedia,https://en.wikipedia.org/wiki/Lou_Brock
Charlie Finley - Wikipedia,https://en.wikipedia.org/wiki/Charlie_Finley
Denny McLain - Wikipedia,https://en.wikipedia.org/wiki/Denny_McLain
"Dallas Cowboys at Seattle Seahawks - October 12th, 2014 | Pro-Football-Reference.com",https://www.pro-football-reference.com/boxscores/201410120sea.htm
Template:SN Sportsman of the Year - Wikipedia,https://en.wikipedia.org/wiki/Template:SN_Sportsman_of_the_Year
"Houston Texans at Dallas Cowboys - October 5th, 2014 | Pro-Football-Reference.com",https://www.pro-football-reference.com/boxscores/201410050dal.htm
"2007 Dallas Cowboys Starters, Roster, & Players | Pro-Football-Reference.com",https://www.pro-football-reference.com/teams/dal/2007_roster.htm
"2006 Dallas Cowboys Starters, Roster, & Players | Pro-Football-Reference.com",https://www.pro-football-reference.com/teams/dal/2006_roster.htm
Levon Kirkland - Wikipedia,https://en.wikipedia.org/wiki/Levon_Kirkland
Terence Newman 2005 Game Log | Pro-Football-Reference.com,https://www.pro-football-reference.com/players/N/NewmTe20/gamelog/2005/
"After year at Minnesota, Bryce Paup ready to go again at Northern Iowa",https://www.desmoinesregister.com/story/sports/college/northern-iowa/uni-panthers/2018/08/08/bryce-paup-northern-iowa-minnesota-nfl-missouri-valley-football/934933002/
"2005 Dallas Cowboys Starters, Roster, & Players | Pro-Football-Reference.com",https://www.pro-football-reference.com/teams/dal/2005_roster.htm
Derrick Thomas - Wikipedia,https://en.wikipedia.org/wiki/Derrick_Thomas
Terence Newman 2006 Game Log | Pro-Football-Reference.com,https://www.pro-football-reference.com/players/N/NewmTe20/gamelog/2006/
Bryant Young - Wikipedia,https://en.wikipedia.org/wiki/Bryant_Young
Terence Newman 2004 Game Log | Pro-Football-Reference.com,https://www.pro-football-reference.com/players/N/NewmTe20/gamelog/2004/
Chris Doleman - Wikipedia,https://en.wikipedia.org/wiki/Chris_Doleman
Dermontti Dawson - Wikipedia,https://en.wikipedia.org/wiki/Dermontti_Dawson
"2004 Dallas Cowboys Starters, Roster, & Players | Pro-Football-Reference.com",https://www.pro-football-reference.com/teams/dal/2004_roster.htm
Steve Wisniewski - Wikipedia,https://en.wikipedia.org/wiki/Steve_Wisniewski
Randall McDaniel - Wikipedia,https://en.wikipedia.org/wiki/Randall_McDaniel
1976–77 Philadelphia 76ers season - Wikipedia,https://en.wikipedia.org/wiki/1976%E2%80%9377_Philadelphia_76ers_season
Bruce Matthews (American football) - Wikipedia,https://en.wikipedia.org/wiki/Bruce_Matthews_(American_football)
Bryce Paup Bio - Official Site of University of Northern Iowa Athletics,https://web.archive.org/web/20150402120301/http://www.unipanthers.com/ViewArticle.dbml?ATCLID=207574262
"Pat Swilling Past Stats, Statistics, History, and Awards - databaseFootball.com",https://web.archive.org/web/20070205093011/http://www.databasefootball.com/players/playerpage.htm?ilkid=SWILLPAT01
Top 10 linebacking corps in NFL history,https://web.archive.org/web/20140508114006/http://www.nfl.com/nflnetwork/story?id=09000d5d808a901f
"Tulsa's Manning Signs JUCO Star Pat Swilling, Jr. - Tulsa Official Athletic Site ",https://web.archive.org/web/20121101172907/http://www.tulsahurricane.com/sports/m-baskbl/spec-rel/052412aaa.html
Willie Roaf - Wikipedia,https://en.wikipedia.org/wiki/Willie_Roaf
Template talk:NFL rushing yards leaders - Wikipedia,https://en.wikipedia.org/wiki/Template_talk:NFL_rushing_yards_leaders
Devonta Freeman - Wikipedia,https://en.wikipedia.org/wiki/Devonta_Freeman
Marshawn Lynch - Wikipedia,https://en.wikipedia.org/wiki/Marshawn_Lynch
List of Pittsburgh Steelers players - Wikipedia,https://en.wikipedia.org/wiki/List_of_Pittsburgh_Steelers_players
Logos and uniforms of the Pittsburgh Steelers - Wikipedia,https://en.wikipedia.org/wiki/Logos_and_uniforms_of_the_Pittsburgh_Steelers
Template talk:SN Sportsman of the Year - Wikipedia,https://en.wikipedia.org/wiki/Template_talk:SN_Sportsman_of_the_Year
List of Pittsburgh Steelers seasons - Wikipedia,https://en.wikipedia.org/wiki/List_of_Pittsburgh_Steelers_seasons
Template talk:Pittsburgh Steelers - Wikipedia,https://en.wikipedia.org/wiki/Template_talk:Pittsburgh_Steelers
Template:Pittsburgh Steelers - Wikipedia,https://en.wikipedia.org/wiki/Template:Pittsburgh_Steelers
History of the Pittsburgh Steelers - Wikipedia,https://en.wikipedia.org/wiki/History_of_the_Pittsburgh_Steelers
Derrick Thomas Stats | ESPN,http://www.espn.com/nfl/player/stats/_/id/98
Tony Boselli - Wikipedia,https://en.wikipedia.org/wiki/Tony_Boselli
AT&T SportsNet Pittsburgh - Wikipedia,https://en.wikipedia.org/wiki/Root_Sports_Pittsburgh
Template:NFL rushing yards leaders - Wikipedia,https://en.wikipedia.org/wiki/Template:NFL_rushing_yards_leaders
Jeremy Hill - Wikipedia,https://en.wikipedia.org/wiki/Jeremy_Hill
Cowboys–Steelers rivalry - Wikipedia,https://en.wikipedia.org/wiki/Cowboys%E2%80%93Steelers_rivalry
Raiders–Steelers rivalry - Wikipedia,https://en.wikipedia.org/wiki/Raiders%E2%80%93Steelers_rivalry
List of Pittsburgh Steelers broadcasters - Wikipedia,https://en.wikipedia.org/wiki/List_of_Pittsburgh_Steelers_broadcasters
Eagles–Steelers rivalry - Wikipedia,https://en.wikipedia.org/wiki/Eagles%E2%80%93Steelers_rivalry
1942 Pittsburgh Steelers season - Wikipedia,https://en.wikipedia.org/wiki/1942_Pittsburgh_Steelers_season
1938 Pittsburgh Pirates (NFL) season - Wikipedia,https://en.wikipedia.org/wiki/1938_Pittsburgh_Pirates_(NFL)_season
1941 Pittsburgh Steelers season - Wikipedia,https://en.wikipedia.org/wiki/1941_Pittsburgh_Steelers_season
List of Pittsburgh Steelers head coaches - Wikipedia,https://en.wikipedia.org/wiki/List_of_Pittsburgh_Steelers_head_coaches
1937 Pittsburgh Pirates (NFL) season - Wikipedia,https://en.wikipedia.org/wiki/1937_Pittsburgh_Pirates_(NFL)_season
1936 Pittsburgh Pirates (NFL) season - Wikipedia,https://en.wikipedia.org/wiki/1936_Pittsburgh_Pirates_(NFL)_season
1940 Pittsburgh Steelers season - Wikipedia,https://en.wikipedia.org/wiki/1940_Pittsburgh_Steelers_season
1939 Pittsburgh Pirates (NFL) season - Wikipedia,https://en.wikipedia.org/wiki/1939_Pittsburgh_Pirates_(NFL)_season
"Bryant Young – Wikipédia, a enciclopédia livre",https://pt.wikipedia.org/wiki/Bryant_Young
Larry Brown (tight end) - Wikipedia,https://en.wikipedia.org/wiki/Larry_Brown_(tight_end)
1935 Pittsburgh Pirates (NFL) season - Wikipedia,https://en.wikipedia.org/wiki/1935_Pittsburgh_Pirates_(NFL)_season
Talk:Associated Press NFL Rookie of the Year Award - Wikipedia,https://en.wikipedia.org/wiki/Talk:Associated_Press_NFL_Rookie_of_the_Year_Award
Category:Suicides by firearm in Virginia - Wikipedia,https://en.wikipedia.org/wiki/Category:Suicides_by_firearm_in_Virginia
Category:Oakland Invaders players - Wikipedia,https://en.wikipedia.org/wiki/Category:Oakland_Invaders_players
Jim McMillian Stats | Basketball-Reference.com,https://www.basketball-reference.com/players/m/mcmilji01.html
1934 Pittsburgh Pirates (NFL) season - Wikipedia,https://en.wikipedia.org/wiki/1934_Pittsburgh_Pirates_(NFL)_season
Randy Smith Stats | Basketball-Reference.com,https://www.basketball-reference.com/players/s/smithra01.html
Jon Kolb - Wikipedia,https://en.wikipedia.org/wiki/Jon_Kolb
1976-77 Philadelphia 76ers Schedule and Results | Basketball-Reference.com,https://www.basketball-reference.com/teams/PHI/1977_games.html
Elbie Nickel - Wikipedia,https://en.wikipedia.org/wiki/Elbie_Nickel
Category:Houston Gamblers players - Wikipedia,https://en.wikipedia.org/wiki/Category:Houston_Gamblers_players
Category:Michigan Panthers players - Wikipedia,https://en.wikipedia.org/wiki/Category:Michigan_Panthers_players
Category:Players of American football who committed suicide - Wikipedia,https://en.wikipedia.org/wiki/Category:Players_of_American_football_who_committed_suicide
Category:Michigan State Spartans football players - Wikipedia,https://en.wikipedia.org/wiki/Category:Michigan_State_Spartans_football_players
Category:American football defensive linemen - Wikipedia,https://en.wikipedia.org/wiki/Category:American_football_defensive_linemen
Category:Players of American football from Virginia - Wikipedia,https://en.wikipedia.org/wiki/Category:Players_of_American_football_from_Virginia
"Category:Sportspeople from Newport News, Virginia - Wikipedia","https://en.wikipedia.org/wiki/Category:Sportspeople_from_Newport_News,_Virginia"
USA Football - Wikipedia,https://en.wikipedia.org/wiki/USA_Football
WebCite query result,https://www.webcitation.org/65WgIQBei?url=http://www.kentucky.com/2010/08/03/1374000/ex-cat-dawson-an-intern-coach.html
WebCite query result,https://www.webcitation.org/65WVnfKck?url=http://www.post-gazette.com/pg/07298/828401-66.stm
Associated Press NFL Rookie of the Year Award - Wikipedia,https://en.wikipedia.org/wiki/AP_Defensive_Rookie_of_the_Year
2016 Arizona Cardinals season - Wikipedia,https://en.wikipedia.org/wiki/2016_Arizona_Cardinals_season
2016 San Francisco 49ers season - Wikipedia,https://en.wikipedia.org/wiki/2016_San_Francisco_49ers_season
Tank Johnson - Wikipedia,https://en.wikipedia.org/wiki/Tank_Johnson
WebCite query result,https://www.webcitation.org/65WUyuXEP?url=http://www.observer-reporter.com/or/sports11/d0111-BC-FBN-HallofFame-2ndLd-Writethru-02-04-1015
Cynthia Willard-Lewis - Wikipedia,https://en.wikipedia.org/wiki/Cynthia_Willard-Lewis
Secretary of State of Louisiana - Wikipedia,https://en.wikipedia.org/wiki/Louisiana_Secretary_of_State
WebCite query result,https://www.webcitation.org/65WhKeUG5?url=http://www.uky.edu/Education/news/06/Spring06.pdf
WebCite query result,https://www.webcitation.org/65WwFrakm?url=http://www.post-gazette.com/pg/11156/1151502-66-0.stm
"New Providence, New Jersey - Wikipedia","https://en.wikipedia.org/wiki/New_Providence,_New_Jersey"
2014 Minnesota Vikings season - Wikipedia,https://en.wikipedia.org/wiki/2014_Minnesota_Vikings_season
Bryant Young - Wikipedia,https://it.wikipedia.org/wiki/Bryant_Young
Austin Badon - Wikipedia,https://en.wikipedia.org/wiki/Austin_Badon
Two-round system - Wikipedia,https://en.wikipedia.org/wiki/Runoff_election
Bryant Young — Wikipédia,https://fr.wikipedia.org/wiki/Bryant_Young
Buffalo Braves 1975-1976 - Wikipedia,https://it.wikipedia.org/wiki/Buffalo_Braves_1975-1976
Bobby Houston (American football) - Wikipedia,https://en.wikipedia.org/wiki/Bobby_Houston_(American_football)
Template talk:Packers1990DraftPicks - Wikipedia,https://en.wikipedia.org/wiki/Template_talk:Packers1990DraftPicks
Template:Packers1990DraftPicks - Wikipedia,https://en.wikipedia.org/wiki/Template:Packers1990DraftPicks
Derrick Thomas elected to Hall of Fame - Kansas City Star,https://web.archive.org/web/20090201135509/http://www.kansascity.com/160/story/1011004.html
Charles Wilson (American football) - Wikipedia,https://en.wikipedia.org/wiki/Charles_Wilson_(American_football)
1905 Philadelphia Athletics season - Wikipedia,https://en.wikipedia.org/wiki/1905_Philadelphia_Athletics_season
"Kansas City Chiefs - LB Derrick Thomas Will Have His #58 Retired, Family to Receive HOF Ring at Arrowhead vs. Denver on December 6th",https://web.archive.org/web/20090627074842/http://www.kcchiefs.com/news/2009/06/23/lb_derrick_thomas_will_have_his_58_retired_family_to_receive_hof_ring_at_arrowhead_vs_denver_on_december_6th
1902 Philadelphia Athletics season - Wikipedia,https://en.wikipedia.org/wiki/1902_Philadelphia_Athletics_season
Jim McMillian NBA & ABA Statistics | Basketball-Reference.com,https://web.archive.org/web/20100711174706/http://www.basketball-reference.com/players/m/mcmilji01.html
WebCite query result,https://www.webcitation.org/65Wfae6z3?url=http://www.kentucky.com/2010/07/02/1332938/dermontti-dawson-files-for-bankruptcy.html
WebCite query result,https://www.webcitation.org/65WjkWdji?url=http://www.profootballhof.com/history/2010/1/25/nfls-all-decade-team-of-the-1990s---offense/
WebCite query result,https://www.webcitation.org/65WsiR5ff?url=http://www.ukathletics.com/doc_lib/fb_records_retired.pdf
1973 World Series - Wikipedia,https://en.wikipedia.org/wiki/1973_World_Series
"Sporting News, The: 100 reasons to love Sunday - top 100 NFL players - includes related information on positions making the list; player draft positions; player excluded from the list; colleges attended; defensive players",https://web.archive.org/web/20050128235137/http://www.findarticles.com/p/articles/mi_m1208/is_n37_v222/ai_21138122/
1930 World Series - Wikipedia,https://en.wikipedia.org/wiki/1930_World_Series
1913 World Series - Wikipedia,https://en.wikipedia.org/wiki/1913_World_Series
WebCite query result,https://www.webcitation.org/65We7YEoE?url=http://www.post-gazette.com/pg/08332/931189-66.stm
WebCite query result,https://www.webcitation.org/65cavafuI?url=http://www.pittsburghlive.com/x/pittsburghtrib/sports/s_782649.html
1911 World Series - Wikipedia,https://en.wikipedia.org/wiki/1911_World_Series
1910 World Series - Wikipedia,https://en.wikipedia.org/wiki/1910_World_Series
WebCite query result,https://www.webcitation.org/65WvpdfNP?url=http://www.post-gazette.com/pg/10031/1032371-66.stm
Gus Zernial - Wikipedia,https://en.wikipedia.org/wiki/Gus_Zernial
Rube Walberg - Wikipedia,https://en.wikipedia.org/wiki/Rube_Walberg
براينت يونغ - ويكيبيديا، الموسوعة الحرة,https://ar.wikipedia.org/wiki/%D8%A8%D8%B1%D8%A7%D9%8A%D9%86%D8%AA_%D9%8A%D9%88%D9%86%D8%BA
Elmer Valo - Wikipedia,https://en.wikipedia.org/wiki/Elmer_Valo
Eddie Rommel - Wikipedia,https://en.wikipedia.org/wiki/Eddie_Rommel
Rube Oldring - Wikipedia,https://en.wikipedia.org/wiki/Rube_Oldring
Wally Moses - Wikipedia,https://en.wikipedia.org/wiki/Wally_Moses
Bing Miller - Wikipedia,https://en.wikipedia.org/wiki/Bing_Miller
Eddie Joost - Wikipedia,https://en.wikipedia.org/wiki/Eddie_Joost
Bob Johnson (outfielder) - Wikipedia,https://en.wikipedia.org/wiki/Bob_Johnson_(outfielder)
Ferris Fain - Wikipedia,https://en.wikipedia.org/wiki/Ferris_Fain
George Earnshaw - Wikipedia,https://en.wikipedia.org/wiki/George_Earnshaw
Jimmy Dykes - Wikipedia,https://en.wikipedia.org/wiki/Jimmy_Dykes
Jack Coombs - Wikipedia,https://en.wikipedia.org/wiki/Jack_Coombs
Dick Williams - Wikipedia,https://en.wikipedia.org/wiki/Dick_Williams
Rube Waddell - Wikipedia,https://en.wikipedia.org/wiki/Rube_Waddell
Al Simmons - Wikipedia,https://en.wikipedia.org/wiki/Al_Simmons
Eddie Plank - Wikipedia,https://en.wikipedia.org/wiki/Eddie_Plank
Connie Mack - Wikipedia,https://en.wikipedia.org/wiki/Connie_Mack
Lefty Grove - Wikipedia,https://en.wikipedia.org/wiki/Lefty_Grove
Eddie Collins - Wikipedia,https://en.wikipedia.org/wiki/Eddie_Collins
Nap Lajoie - Wikipedia,https://en.wikipedia.org/wiki/Nap_Lajoie
Mickey Cochrane - Wikipedia,https://en.wikipedia.org/wiki/Mickey_Cochrane
Home Run Baker - Wikipedia,https://en.wikipedia.org/wiki/Home_Run_Baker
Bob Melvin - Wikipedia,https://en.wikipedia.org/wiki/Bob_Melvin
David Forst - Wikipedia,https://en.wikipedia.org/wiki/David_Forst
Billy Beane - Wikipedia,https://en.wikipedia.org/wiki/Billy_Beane
Dave Kaval - Wikipedia,https://en.wikipedia.org/wiki/Dave_Kaval
John J. Fisher - Wikipedia,https://en.wikipedia.org/wiki/John_J._Fisher
Bay Bridge Series - Wikipedia,https://en.wikipedia.org/wiki/Bay_Bridge_Series
2002 Oakland Athletics season - Wikipedia,https://en.wikipedia.org/wiki/2002_Oakland_Athletics_season
Bash Brothers - Wikipedia,https://en.wikipedia.org/wiki/Bash_Brothers
Dallas Braden's perfect game - Wikipedia,https://en.wikipedia.org/wiki/Dallas_Braden%27s_perfect_game
Catfish Hunter's perfect game - Wikipedia,https://en.wikipedia.org/wiki/Catfish_Hunter%27s_perfect_game
1929 World Series - Wikipedia,https://en.wikipedia.org/wiki/1929_World_Series
Mount Davis (Oakland) - Wikipedia,https://en.wikipedia.org/wiki/Mount_Davis_(Oakland)
Moneyball (film) - Wikipedia,https://en.wikipedia.org/wiki/Moneyball_(film)
Moneyball - Wikipedia,https://en.wikipedia.org/wiki/Moneyball
Big Three (Oakland Athletics) - Wikipedia,https://en.wikipedia.org/wiki/Big_Three_(Oakland_Athletics)
Bill King - Wikipedia,https://en.wikipedia.org/wiki/Bill_King
"$100,000 infield - Wikipedia","https://en.wikipedia.org/wiki/$100,000_infield"
List of Major League Baseball mascots - Wikipedia,https://en.wikipedia.org/wiki/List_of_Major_League_Baseball_mascots
Philadelphia Athletics (NFL) - Wikipedia,https://en.wikipedia.org/wiki/Philadelphia_Athletics_(NFL)
Major League Baseball titles leaders - Wikipedia,https://en.wikipedia.org/wiki/Major_League_Baseball_titles_leaders
List of Major League Baseball annual triples leaders - Wikipedia,https://en.wikipedia.org/wiki/List_of_Major_League_Baseball_annual_triples_leaders
List of Major League Baseball annual doubles leaders - Wikipedia,https://en.wikipedia.org/wiki/List_of_Major_League_Baseball_annual_doubles_leaders
List of Major League Baseball annual runs scored leaders - Wikipedia,https://en.wikipedia.org/wiki/List_of_Major_League_Baseball_annual_runs_scored_leaders
List of Major League Baseball stolen base records - Wikipedia,https://en.wikipedia.org/wiki/List_of_Major_League_Baseball_stolen_base_records
List of Major League Baseball career stolen bases leaders - Wikipedia,https://en.wikipedia.org/wiki/List_of_Major_League_Baseball_career_stolen_bases_leaders
List of Major League Baseball players to hit for the cycle - Wikipedia,https://en.wikipedia.org/wiki/List_of_Major_League_Baseball_players_to_hit_for_the_cycle
List of Major League Baseball career total bases leaders - Wikipedia,https://en.wikipedia.org/wiki/List_of_Major_League_Baseball_career_total_bases_leaders
List of Major League Baseball career runs scored leaders - Wikipedia,https://en.wikipedia.org/wiki/List_of_Major_League_Baseball_career_runs_scored_leaders
List of Major League Baseball career triples leaders - Wikipedia,https://en.wikipedia.org/wiki/List_of_Major_League_Baseball_career_triples_leaders
List of Major League Baseball career doubles leaders - Wikipedia,https://en.wikipedia.org/wiki/List_of_Major_League_Baseball_career_doubles_leaders
Plasma cell - Wikipedia,https://en.wikipedia.org/wiki/Plasma_cell
Template talk:Southeastern Conference Athlete of the Year navbox - Wikipedia,https://en.wikipedia.org/wiki/Template_talk:Southeastern_Conference_Athlete_of_the_Year_navbox
Template:Southeastern Conference Athlete of the Year navbox - Wikipedia,https://en.wikipedia.org/wiki/Template:Southeastern_Conference_Athlete_of_the_Year_navbox
Eric Kendricks - Wikipedia,https://en.wikipedia.org/wiki/Eric_Kendricks
List of St. Louis Cardinals team records - Wikipedia,https://en.wikipedia.org/wiki/List_of_St._Louis_Cardinals_team_records
Erick Anderson - Wikipedia,https://en.wikipedia.org/wiki/Erick_Anderson
Paul McGowan (American football) - Wikipedia,https://en.wikipedia.org/wiki/Paul_McGowan_(American_football)
Template talk:Dick Butkus Award (collegiate) - Wikipedia,https://en.wikipedia.org/wiki/Template_talk:Dick_Butkus_Award_(collegiate)
Template:Dick Butkus Award (collegiate) - Wikipedia,https://en.wikipedia.org/wiki/Template:Dick_Butkus_Award_(collegiate)
Talk:Levon Kirkland - Wikipedia,https://en.wikipedia.org/wiki/Talk:Levon_Kirkland
Student Body Right - Wikipedia,https://en.wikipedia.org/wiki/Student_Body_Right
"Arcadia, California - Wikipedia","https://en.wikipedia.org/wiki/Arcadia,_California"
Arcadia High School (California) - Wikipedia,https://en.wikipedia.org/wiki/Arcadia_High_School_(California)
Clay Matthews Sr. - Wikipedia,https://en.wikipedia.org/wiki/Clay_Matthews_Sr.
Casey Matthews - Wikipedia,https://en.wikipedia.org/wiki/Casey_Matthews
Kevin Matthews (American football) - Wikipedia,https://en.wikipedia.org/wiki/Kevin_Matthews_(American_football)
Template talk:1987 NCAA Division I-A College Football Consensus All-Americans - Wikipedia,https://en.wikipedia.org/wiki/Template_talk:1987_NCAA_Division_I-A_College_Football_Consensus_All-Americans
Keith Jennings (American football) - Wikipedia,https://en.wikipedia.org/wiki/Keith_Jennings_(American_football)
Template:1987 NCAA Division I-A College Football Consensus All-Americans - Wikipedia,https://en.wikipedia.org/wiki/Template:1987_NCAA_Division_I-A_College_Football_Consensus_All-Americans
1989 NFL Draft - Wikipedia,https://en.wikipedia.org/wiki/1989_NFL_draft
Template talk:Cowboys1989DraftPicks - Wikipedia,https://en.wikipedia.org/wiki/Template_talk:Cowboys1989DraftPicks
Template:Cowboys1989DraftPicks - Wikipedia,https://en.wikipedia.org/wiki/Template:Cowboys1989DraftPicks
Mike Hinnant - Wikipedia,https://en.wikipedia.org/wiki/Mike_Hinnant
Marc Zeno - Wikipedia,https://en.wikipedia.org/wiki/Marc_Zeno
Warren Williams (American football) - Wikipedia,https://en.wikipedia.org/wiki/Warren_Williams_(American_football)
Chuck Lanza - Wikipedia,https://en.wikipedia.org/wiki/Chuck_Lanza
Template talk:Steelers1988DraftPicks - Wikipedia,https://en.wikipedia.org/wiki/Template_talk:Steelers1988DraftPicks
Template:Steelers1988DraftPicks - Wikipedia,https://en.wikipedia.org/wiki/Template:Steelers1988DraftPicks
University of Kentucky College of Education - Wikipedia,https://en.wikipedia.org/wiki/University_of_Kentucky_College_of_Education
Observer–Reporter - Wikipedia,https://en.wikipedia.org/wiki/Observer-Reporter
The Daily News (Kentucky) - Wikipedia,https://en.wikipedia.org/wiki/Park_City_Daily_News
Orlando Cepeda - Wikipedia,https://en.wikipedia.org/wiki/Orlando_Cepeda
Don Stanhouse - Wikipedia,https://en.wikipedia.org/wiki/Don_Stanhouse
Jim Panther - Wikipedia,https://en.wikipedia.org/wiki/Jim_Panther
Journeyman (sports) - Wikipedia,https://en.wikipedia.org/wiki/Journeyman_(sports)
"Shreveport, Louisiana - Wikipedia",https://en.wikipedia.org/wiki/Shreveport
Jack Fisher - Wikipedia,https://en.wikipedia.org/wiki/Jack_Fisher
